meter,district,buildYear,rooms,price,elevator,space,parking,floor,averageDistrictValue,test
50,amir-bahador,1383,1,2950000000,0,0,1,2,80924940.76652442,4046247038.326221
70,amir-bahador,1390,2,4100000000,0,0,1,1,80924940.76652442,5664745853.65671
92,amir-bahador,1395,2,6000000000,1,1,1,1,80924940.76652442,7445094550.5202465
62,amir-bahador,1397,2,3900000000,1,0,0,2,80924940.76652442,5017346327.524514
70,amir-bahador,1380,2,4380000000,0,1,1,2,80924940.76652442,5664745853.65671
103,amir-bahador,1398,3,7800000000,1,1,1,4,80924940.76652442,8335268898.952015
115,amir-bahador,1400,3,7705000000,1,1,0,1,80924940.76652442,9306368188.150309
62,amir-bahador,1397,2,4250000000,1,0,0,2,80924940.76652442,5017346327.524514
74,amir-bahador,1380,1,5180000000,1,0,1,7,80924940.76652442,5988445616.722807
101,amir-bahador,1401,2,7400000000,1,1,1,4,80924940.76652442,8173419017.418966
62,amir-bahador,1378,2,3090000000,0,0,1,4,80924940.76652442,5017346327.524514
112,amir-bahador,1395,2,9296000000,1,1,1,5,80924940.76652442,9063593365.850735
78,amir-bahador,1396,2,6500000000,1,1,1,3,80924940.76652442,6312145379.788905
42,amir-bahador,1380,1,2950000000,0,0,1,1,80924940.76652442,3398847512.1940255
60,amir-bahador,1392,2,4800000000,1,1,1,1,80924940.76652442,4855496445.991466
51,dolat-abad,1386,1,2350000000,1,0,0,9,53008957.28136235,2703456821.3494797
65,moshiriyeh,1393,1,3900000000,1,0,1,2,48695208.23110641,3165188535.0219164
71,amir-bahador,1375,1,3300000000,0,0,1,2,80924940.76652442,5745670794.423234
70,moshiriyeh,1402,2,4900000000,1,1,0,1,48695208.23110641,3408664576.1774487
105,moshiriyeh,1402,2,450000000,1,1,1,2,48695208.23110641,5112996864.266172
40,moshiriyeh,1387,1,2000000000,0,0,1,4,48695208.23110641,1947808329.2442563
50,moshiriyeh,1382,1,2100000000,0,0,0,4,48695208.23110641,2434760411.5553203
72,moshiriyeh,1392,2,3715000000,0,1,1,1,48695208.23110641,3506054992.6396613
65,moshiriyeh,1388,2,3600000000,0,0,1,3,48695208.23110641,3165188535.0219164
68,moshiriyeh,1400,2,4300000000,1,1,0,3,48695208.23110641,3311274159.7152357
120,moshiriyeh,1370,2,14000000000,0,0,1,2,48695208.23110641,5843424987.732769
146,moshiriyeh,1402,3,8980000000,1,1,0,3,48695208.23110641,7109500401.741535
50,moshiriyeh,1385,1,2500000000,0,1,1,4,48695208.23110641,2434760411.5553203
70,moshiriyeh,1396,2,4500000000,1,1,1,3,48695208.23110641,3408664576.1774487
47,moshiriyeh,1386,1,2200000000,0,1,1,2,48695208.23110641,2288674786.862001
36,moshiriyeh,1387,1,1780000000,0,0,0,3,48695208.23110641,1753027496.3198307
75,moshiriyeh,1391,2,4350000000,1,0,1,1,48695208.23110641,3652140617.3329806
50,moshiriyeh,1380,1,2400000000,0,0,1,1,48695208.23110641,2434760411.5553203
64,moshiriyeh,1389,2,3150000000,0,0,1,4,48695208.23110641,3116493326.79081
63,moshiriyeh,1392,2,1860000000,0,1,1,1,48695208.23110641,3067798118.559704
45,moshiriyeh,1385,1,2250000000,0,0,1,3,48695208.23110641,2191284370.3997884
160,amaniyeh,1370,3,25000000000,1,1,1,2,152376332.75131154,24380213240.209846
160,amaniyeh,1386,3,18000000000,1,1,1,6,152376332.75131154,24380213240.209846
175,amaniyeh,1403,3,35000000000,1,1,1,1,152376332.75131154,26665858231.47952
58,moshiriyeh,1384,1,2750000000,0,1,1,4,48695208.23110641,2824322077.4041715
81,amaniyeh,1380,1,11000000000,1,1,1,0,152376332.75131154,12342482952.856236
115,amaniyeh,1380,2,15400000000,1,1,1,1,152376332.75131154,17523278266.400826
170,amaniyeh,1371,3,21500000000,1,1,1,3,152376332.75131154,25903976567.72296
120,amaniyeh,1403,2,26400000000,1,1,1,4,152376332.75131154,18285159930.157387
81,amaniyeh,1385,1,11000000000,1,1,1,0,152376332.75131154,12342482952.856236
81,amaniyeh,1380,2,10300000000,0,1,1,1,152376332.75131154,12342482952.856236
185,amaniyeh,1380,3,21500000000,1,1,1,3,152376332.75131154,28189621558.992634
150,amaniyeh,1390,3,22000000000,1,1,1,3,152376332.75131154,22856449912.69673
118,amaniyeh,1383,2,15200000000,1,1,1,5,152376332.75131154,17980407264.654762
100,amaniyeh,1393,2,18000000000,1,1,1,4,152376332.75131154,15237633275.131153
180,amaniyeh,1383,3,25700000000,1,1,1,4,152376332.75131154,27427739895.236076
165,amaniyeh,1378,3,21000000000,1,1,1,1,152376332.75131154,25142094903.966404
95,amaniyeh,1375,1,13100000000,1,1,1,7,152376332.75131154,14475751611.374596
157,amaniyeh,1370,2,21000000000,0,1,1,0,152376332.75131154,23923084241.955914
244,amaniyeh,1389,4,29200000000,1,1,1,3,152376332.75131154,37179825191.320015
177,tehran-hosein-abad,1402,3,23010000000,1,1,1,11,174080986.71986565,30812334649.41622
195,tehran-hosein-abad,1402,3,25350000000,1,1,1,3,174080986.71986565,33945792410.373802
185,tehran-hosein-abad,1402,3,24050000000,1,1,1,8,174080986.71986565,32204982543.175144
195,tehran-hosein-abad,1401,3,25350000000,1,1,1,9,174080986.71986565,33945792410.373802
180,tehran-hosein-abad,1403,3,20160000000,1,1,1,10,174080986.71986565,31334577609.575817
195,tehran-hosein-abad,1402,3,25350000000,1,1,1,4,174080986.71986565,33945792410.373802
100,amaniyeh,1397,2,18000000000,1,1,0,2,152376332.75131154,15237633275.131153
197,tehran-hosein-abad,1402,3,25610000000,1,1,1,3,174080986.71986565,34293954383.813534
177,tehran-hosein-abad,1402,3,23010000000,1,1,1,1,174080986.71986565,30812334649.41622
177,tehran-hosein-abad,1402,3,23010000000,1,1,1,2,174080986.71986565,30812334649.41622
73,tehran-hosein-abad,1394,2,10750000000,1,1,1,4,174080986.71986565,12707912030.550192
125,tehran-hosein-abad,1385,2,16250000000,1,1,1,7,174080986.71986565,21760123339.983208
122,tehran-hosein-abad,1402,2,16600000000,1,1,1,7,174080986.71986565,21237880379.82361
185,tehran-hosein-abad,1402,3,24050000000,1,1,1,5,174080986.71986565,32204982543.175144
26,tehran-hosein-abad,1402,0,26000000000,1,1,0,0,174080986.71986565,4526105654.716507
178,tehran-hosein-abad,1401,3,23140000000,1,1,1,9,174080986.71986565,30986415636.136086
178,tehran-hosein-abad,1402,3,23140000000,1,1,1,11,174080986.71986565,30986415636.136086
240,tehran-hosein-abad,1403,3,111111111111,1,1,1,6,174080986.71986565,41779436812.76775
177,tehran-hosein-abad,1402,3,23010000000,1,1,1,9,174080986.71986565,30812334649.41622
195,tehran-hosein-abad,1402,3,25350000000,1,1,1,8,174080986.71986565,33945792410.373802
60,jey,1395,1,3530000000,1,1,1,4,55206232.4472836,3312373946.837016
60,jey,1385,1,3050000000,1,0,1,4,55206232.4472836,3312373946.837016
49,jey,1396,1,3000000000,1,0,1,2,55206232.4472836,2705105389.9168963
42,jey,1395,1,2850000000,1,1,1,4,55206232.4472836,2318661762.7859116
55,jey,1380,1,2300000000,0,0,1,1,55206232.4472836,3036342784.6005983
47,jey,1380,1,2600000000,0,1,1,1,55206232.4472836,2594692925.0223293
52,jey,1385,1,2950000000,1,1,1,2,55206232.4472836,2870724087.2587476
90,jey,1402,2,5300000000,1,1,0,2,55206232.4472836,4968560920.255525
113,jey,1393,2,6400000000,1,1,1,4,55206232.4472836,6238304266.543047
52,jey,1384,1,2950000000,1,1,1,2,55206232.4472836,2870724087.2587476
52,jey,1384,1,2650000000,0,1,1,1,55206232.4472836,2870724087.2587476
51,jey,1385,1,2600000000,0,0,1,3,55206232.4472836,2815517854.811464
87,jey,1402,2,5800000000,1,1,1,3,55206232.4472836,4802942222.913673
110,jey,1397,2,6050000000,1,1,1,5,55206232.4472836,6072685569.201197
58,jey,1403,2,3800000000,1,1,1,3,55206232.4472836,3201961481.942449
57,jey,1395,1,3000000000,1,1,1,2,55206232.4472836,3146755249.4951653
52,jey,1396,1,2630000000,1,0,1,1,55206232.4472836,2870724087.2587476
46,jey,1385,1,2720000000,1,1,0,5,55206232.4472836,2539486692.5750456
55,jey,1382,1,2050000000,1,1,1,2,55206232.4472836,3036342784.6005983
62,jey,1391,1,3600000000,1,1,1,4,55206232.4472836,3422786411.7315836
42,jey,1382,1,2799000000,0,1,1,3,55206232.4472836,2318661762.7859116
86,jey,1402,2,5676000000,1,1,1,4,55206232.4472836,4747735990.46639
54,jey,1400,1,3150000000,1,0,1,3,55206232.4472836,2981136552.1533146
90,tayeb,1403,2,3870000000,1,1,1,2,47642197.00223904,4287797730.201514
57,tayeb,1392,1,2650000000,1,1,0,1,47642197.00223904,2715605229.1276255
34,tayeb,1382,1,1850000000,0,0,0,4,47642197.00223904,1619834698.0761273
85,tayeb,1403,2,4000000000,1,1,1,5,47642197.00223904,4049586745.1903186
70,tayeb,1398,1,5800000000,1,1,0,5,47642197.00223904,3334953790.156733
77,tayeb,1399,2,3720000000,1,0,1,2,47642197.00223904,3668449169.172406
87,tayeb,1401,2,4200000000,1,0,0,5,47642197.00223904,4144871139.1947966
35,tayeb,1400,0,1450000000,0,0,1,3,47642197.00223904,1667476895.0783665
62,tayeb,1391,1,2695000000,0,0,1,3,47642197.00223904,2953816214.1388206
187,tehran-hosein-abad,1402,3,24310000000,1,1,1,7,174080986.71986565,32553144516.614876
38,tayeb,1385,1,1990000000,0,0,1,2,47642197.00223904,1810403486.0850835
58,tayeb,1398,1,2700000000,1,0,1,4,47642197.00223904,2763247426.129864
49,tayeb,1393,1,2230000000,1,1,1,3,47642197.00223904,2334467653.109713
37,tayeb,1386,1,1970000000,0,0,1,2,47642197.00223904,1762761289.0828445
85,tayeb,1394,2,3300000000,1,1,0,1,47642197.00223904,4049586745.1903186
45,tayeb,1390,1,2300000000,1,1,1,4,47642197.00223904,2143898865.100757
52,tayeb,1397,1,2860000000,1,0,0,2,47642197.00223904,2477394244.1164303
54,tayeb,1398,1,2484000000,1,0,0,3,47642197.00223904,2572678638.1209083
55,tayeb,1390,1,2850000000,1,1,1,5,47642197.00223904,2620320835.1231475
50,tayeb,1390,1,2500000000,1,1,1,3,47642197.00223904,2382109850.111952
67,tayeb,1379,1,2750000000,0,1,1,3,47642197.00223904,3192027199.150016
59,tayeb,1396,2,3120000000,1,0,0,5,47642197.00223904,2810889623.1321034
37,tayeb,1383,1,1690000000,0,0,0,0,47642197.00223904,1762761289.0828445
45,mina,1381,1,3000000000,0,1,1,2,63511983.03088362,2858039236.389763
57,mina,1398,1,4902000000,1,1,0,2,63511983.03088362,3620183032.7603664
68,mina,1393,2,4600000000,1,1,0,6,63511983.03088362,4318814846.100086
40,mina,1387,1,2400000000,0,0,1,1,63511983.03088362,2540479321.235345
67,mina,1395,2,4500000000,1,0,1,4,63511983.03088362,4255302863.0692024
115,mina,1403,3,10200000000,1,1,0,1,63511983.03088362,7303878048.551616
50,mina,1386,1,3100000000,0,1,0,1,63511983.03088362,3175599151.544181
64,mina,1388,2,3050000000,0,1,1,3,63511983.03088362,4064766913.9765515
65,mina,1402,2,5500000000,1,1,1,5,63511983.03088362,4128278897.0074353
87,mina,1381,2,4500000000,0,1,1,4,63511983.03088362,5525542523.686874
113,mina,1384,2,6780000000,0,1,1,3,63511983.03088362,7176854082.489849
77,mina,1385,2,5200000000,1,0,1,1,63511983.03088362,4890422693.378038
55,mina,1402,1,4100000000,1,1,0,1,63511983.03088362,3493159066.698599
70,majid-abad,1375,2,6000000000,0,1,1,1,92347403.63705386,6464318254.59377
62,majid-abad,1398,1,5350000000,1,1,1,1,92347403.63705386,5725539025.497339
60,majid-abad,1382,1,4200000000,0,0,0,4,92347403.63705386,5540844218.223231
115,majid-abad,1400,3,11385000000,1,1,1,3,92347403.63705386,10619951418.261194
120,majid-abad,1402,2,10000000000,1,1,1,1,92347403.63705386,11081688436.446463
76,majid-abad,1388,1,5900000000,1,1,1,2,92347403.63705386,7018402676.416094
84,majid-abad,1396,2,7250000000,1,1,1,1,92347403.63705386,7757181905.512525
82,majid-abad,1385,2,5500000000,0,1,1,1,92347403.63705386,7572487098.238417
58,majid-abad,1376,1,4300000000,0,1,1,4,92347403.63705386,5356149410.949124
69,majid-abad,1392,1,5200000000,1,1,1,2,92347403.63705386,6371970850.956717
61,majid-abad,1383,1,5700000000,1,1,1,3,92347403.63705386,5633191621.860286
50,majid-abad,1394,1,4800000000,1,1,0,2,92347403.63705386,4617370181.852694
57,majid-abad,1394,1,4700000000,1,1,1,5,92347403.63705386,5263802007.31207
86,majid-abad,1396,2,8600000000,1,1,1,4,92347403.63705386,7941876712.786633
68,majid-abad,1394,1,5800000000,1,1,1,5,92347403.63705386,6279623447.319663
78,majid-abad,1395,2,7254000000,1,1,1,5,92347403.63705386,7203097483.690201
107,majid-abad,1380,2,8150000000,1,1,1,7,92347403.63705386,9881172189.164762
67,bagh-khazaneh,1394,2,4150000000,1,1,0,3,55678171.72456742,3730437505.546017
56,bagh-khazaneh,1396,1,3300000000,1,1,0,4,55678171.72456742,3117977616.5757756
195,bagh-khazaneh,1401,3,13000000000,1,1,1,1,55678171.72456742,10857243486.290648
65,bagh-khazaneh,1397,2,3150000000,1,0,1,2,55678171.72456742,3619081162.0968823
47,bagh-khazaneh,1393,1,2350000000,1,0,0,1,55678171.72456742,2616874071.054669
43,bagh-khazaneh,1393,1,2000000000,0,0,0,2,55678171.72456742,2394161384.1563993
68,bagh-khazaneh,1389,2,4215000000,1,0,0,3,55678171.72456742,3786115677.2705846
75,bagh-khazaneh,1395,2,4100000000,1,0,0,2,55678171.72456742,4175862879.3425565
156,bagh-khazaneh,1399,3,10452000000,1,1,0,3,55678171.72456742,8685794789.032518
50,bagh-khazaneh,1390,2,3200000000,1,1,1,1,55678171.72456742,2783908586.228371
61,bagh-khazaneh,1397,2,3350000000,1,0,1,1,55678171.72456742,3396368475.1986127
66,bagh-khazaneh,1398,2,3150000000,1,0,1,2,55678171.72456742,3674759333.8214498
138,bagh-khazaneh,1401,3,9450000000,1,1,1,5,55678171.72456742,7683587697.990304
148,bagh-khazaneh,1400,3,8300000000,1,1,1,5,55678171.72456742,8240369415.235978
65,bagh-khazaneh,1394,2,3250000000,1,0,0,2,55678171.72456742,3619081162.0968823
80,dabestan,1395,2,8400000000,1,1,1,1,96021050.35247624,7681684028.198099
50,bagh-khazaneh,1380,1,1310000000,0,0,1,2,55678171.72456742,2783908586.228371
65,bagh-khazaneh,1402,2,3950000000,1,0,0,1,55678171.72456742,3619081162.0968823
125,dabestan,1402,3,14375000000,1,1,1,2,96021050.35247624,12002631294.05953
100,dabestan,1401,2,11500000000,1,1,1,4,96021050.35247624,9602105035.247623
66,dabestan,1401,1,1111111111,1,1,1,1,96021050.35247624,6337389323.263432
65,dabestan,1379,1,5500000000,0,0,1,3,96021050.35247624,6241368272.910955
165,dabestan,1402,3,17900000000,1,1,1,5,96021050.35247624,15843473308.158579
88,dabestan,1398,2,9500000000,1,1,1,3,96021050.35247624,8449852431.017909
112,dabestan,1401,2,11200000000,1,1,0,4,96021050.35247624,10754357639.477339
53,dabestan,1370,1,4450000000,0,0,0,1,96021050.35247624,5089115668.681241
89,dabestan,1399,2,9500000000,1,1,1,3,96021050.35247624,8545873481.370385
55,dabestan,1394,2,5300000000,1,1,1,2,96021050.35247624,5281157769.386193
81,dabestan,1394,2,8000000000,1,1,1,4,96021050.35247624,7777705078.550575
49,dabestan,1380,1,4800000000,1,0,1,1,96021050.35247624,4705031467.271336
80,dabestan,1383,2,8400000000,1,1,1,5,96021050.35247624,7681684028.198099
87,dabestan,1390,2,8000000000,1,1,1,3,96021050.35247624,8353831380.665433
64,dabestan,1392,1,6400000000,1,1,1,5,96021050.35247624,6145347222.558479
78,dabestan,1399,2,9700000000,1,1,1,5,96021050.35247624,7489641927.493147
40,dabestan,1387,1,3600000000,1,0,0,3,96021050.35247624,3840842014.0990496
1449,dabestan,1380,2,130000000000,1,1,1,0,96021050.35247624,139134501960.73807
70,dabestan,1386,2,6800000000,1,0,0,1,96021050.35247624,6721473524.673337
63,imamzadeh-hasan,1383,1,2850000000,0,1,1,3,47082214.72444067,2966179527.6397624
64,imamzadeh-hasan,1390,2,3200000000,1,0,1,3,47082214.72444067,3013261742.364203
63,imamzadeh-hasan,1384,1,2650000000,0,1,1,3,47082214.72444067,2966179527.6397624
85,dabestan,1402,2,9800000000,1,1,1,1,96021050.35247624,8161789279.960481
65,imamzadeh-hasan,1384,2,2180000000,0,0,1,3,47082214.72444067,3060343957.0886436
36,imamzadeh-hasan,1394,1,1950000000,0,1,1,3,47082214.72444067,1694959730.0798643
70,dabestan,1383,1,3310000000,0,0,1,3,96021050.35247624,6721473524.673337
63,imamzadeh-hasan,1385,1,2880000000,0,1,1,3,47082214.72444067,2966179527.6397624
45,imamzadeh-hasan,1393,1,1850000000,0,0,1,3,47082214.72444067,2118699662.5998302
45,imamzadeh-hasan,1393,1,1830000000,0,0,1,4,47082214.72444067,2118699662.5998302
68,imamzadeh-hasan,1395,2,3100000000,1,1,1,4,47082214.72444067,3201590601.2619658
64,imamzadeh-hasan,1385,1,2880000000,0,1,1,2,47082214.72444067,3013261742.364203
44,imamzadeh-hasan,1384,1,1970000000,0,1,1,3,47082214.72444067,2071617447.8753896
50,imamzadeh-hasan,1384,1,1870000000,0,0,1,2,47082214.72444067,2354110736.2220335
70,imamzadeh-hasan,1403,2,3600000000,1,1,1,3,47082214.72444067,3295755030.710847
65,imamzadeh-hasan,1385,1,2670000000,0,1,1,2,47082214.72444067,3060343957.0886436
40,imamzadeh-hasan,1388,1,2000000000,0,0,1,3,47082214.72444067,1883288588.9776268
40,imamzadeh-hasan,1389,1,2000000000,0,0,1,4,47082214.72444067,1883288588.9776268
69,imamzadeh-hasan,1391,2,3350000000,0,1,0,1,47082214.72444067,3248672815.9864063
40,imamzadeh-hasan,1392,1,2050000000,0,0,0,1,47082214.72444067,1883288588.9776268
55,imamzadeh-hasan,1390,1,2800000000,1,0,0,3,47082214.72444067,2589521809.844237
60,imamzadeh-hasan,1373,1,2200000000,0,0,1,2,47082214.72444067,2824932883.46644
46,imamzadeh-hasan,1387,1,250000000,1,1,1,1,47082214.72444067,2165781877.3242707
81,dolatkhah,1397,2,3523000000,1,1,1,5,41939270.52179078,3397080912.2650533
80,dolatkhah,1396,1,2600000000,1,1,1,5,41939270.52179078,3355141641.7432623
44,dolatkhah,1393,1,2000000000,1,1,0,5,41939270.52179078,1845327902.9587944
45,imamzadeh-hasan,1393,1,2580000000,0,1,0,1,47082214.72444067,2118699662.5998302
69,dolatkhah,1396,2,3000000000,1,1,1,5,41939270.52179078,2893809666.003564
81,dolatkhah,1396,1,3300000000,1,1,1,6,41939270.52179078,3397080912.2650533
70,dolatkhah,1388,2,2600000000,0,0,1,4,41939270.52179078,2935748936.5253544
106,dolatkhah,1393,2,5300000000,1,0,0,5,41939270.52179078,4445562675.309823
43,dolatkhah,1394,1,2200000000,1,1,1,4,41939270.52179078,1803388632.4370036
81,dolatkhah,1397,1,3240000000,1,1,1,4,41939270.52179078,3397080912.2650533
90,dolatkhah,1399,2,3800000000,1,1,0,5,41939270.52179078,3774534346.96117
82,dolatkhah,1392,2,3116000000,1,1,1,6,41939270.52179078,3439020182.786844
63,dolatkhah,1392,2,2250000000,0,0,1,3,41939270.52179078,2642174042.872819
53,dolatkhah,1395,1,2100000000,1,0,1,4,41939270.52179078,2222781337.6549115
52,dolatkhah,1393,1,1950000000,1,0,0,3,41939270.52179078,2180842067.1331205
119,dolatkhah,1403,2,5550000000,1,1,1,6,41939270.52179078,4990773192.093102
82,dolatkhah,1394,2,3200000000,1,1,1,9,41939270.52179078,3439020182.786844
70,dolatkhah,1403,2,3080000000,1,0,0,1,41939270.52179078,2935748936.5253544
77,dolatkhah,1397,2,3300000000,1,1,1,3,41939270.52179078,3229323830.1778903
51,dolatkhah,1388,1,2029800000,0,1,1,1,41939270.52179078,2138902796.6113298
71,dolatkhah,1396,1,3053000000,1,1,1,4,41939270.52179078,2977688207.0471454
51,dolatkhah,1396,1,2244000000,1,1,1,1,41939270.52179078,2138902796.6113298
53,dolatkhah,1393,1,1970000000,1,0,0,1,41939270.52179078,2222781337.6549115
103,dolatkhah,1402,2,3862500000,1,1,1,4,41939270.52179078,4319744863.744451
45,yaftabad,1396,1,950000000,0,0,1,2,40565035.24200892,1825426585.8904014
50,yaftabad,1388,1,1250000000,0,0,0,3,40565035.24200892,2028251762.1004457
81,yaftabad,1398,2,4200000000,1,1,1,4,40565035.24200892,3285767854.602722
43,yaftabad,1382,1,1720000000,0,0,0,3,40565035.24200892,1744296515.4063835
88,yaftabad,1385,2,4000000000,1,1,1,5,40565035.24200892,3569723101.296785
80,yaftabad,1394,2,4200000000,1,1,1,3,40565035.24200892,3245202819.3607135
77,yaftabad,1403,2,450000000,1,1,1,4,40565035.24200892,3123507713.6346865
415,yaftabad,1403,3,16500000000,1,1,1,3,40565035.24200892,16834489625.4337
42,yaftabad,1385,1,1380000000,0,0,0,0,40565035.24200892,1703731480.1643746
80,yaftabad,1397,2,3450000000,1,1,1,2,40565035.24200892,3245202819.3607135
48,yaftabad,1388,1,2100000000,1,1,1,2,40565035.24200892,1947121691.616428
64,yaftabad,1401,1,3550000000,1,1,0,5,40565035.24200892,2596162255.4885707
70,yaftabad,1393,2,3250000000,1,1,1,3,40565035.24200892,2839552466.940624
47,yaftabad,1386,1,1250000000,0,0,1,3,40565035.24200892,1906556656.3744192
90,yaftabad,1401,2,3600000000,1,1,1,3,40565035.24200892,3650853171.7808027
55,yaftabad,1394,1,2100000000,0,0,1,3,40565035.24200892,2231076938.3104906
101,yaftabad,1401,2,5600000000,1,1,1,2,40565035.24200892,4097068559.4429007
55,yaftabad,1390,1,2700000000,1,1,1,5,40565035.24200892,2231076938.3104906
85,yaftabad,1398,2,3400000000,1,1,1,6,40565035.24200892,3448027995.570758
44,yaftabad,1386,1,2200000000,0,1,1,4,40565035.24200892,1784861550.6483924
105,afsariyeh,1403,2,450000000,1,1,0,3,63816119.05443389,6700692500.715558
72,afsariyeh,1400,2,4200000000,1,1,0,3,63816119.05443389,4594760571.91924
70,afsariyeh,1396,2,4520000000,1,1,1,3,63816119.05443389,4467128333.810372
110,afsariyeh,1403,2,450000000,1,1,1,2,63816119.05443389,7019773095.987728
65,afsariyeh,1393,2,4355000000,1,1,0,5,63816119.05443389,4148047738.538203
74,afsariyeh,1392,2,4100000000,1,1,0,1,63816119.05443389,4722392810.028108
69,afsariyeh,1403,2,5300000000,1,1,1,4,63816119.05443389,4403312214.755939
62,afsariyeh,1398,2,4960000000,1,1,1,3,63816119.05443389,3956599381.3749013
73,afsariyeh,1402,2,5900000000,1,1,0,1,63816119.05443389,4658576690.973674
65,afsariyeh,1395,2,4550000000,1,1,1,2,63816119.05443389,4148047738.538203
70,afsariyeh,1397,2,5800000000,1,1,1,3,63816119.05443389,4467128333.810372
107,afsariyeh,1399,2,7450000000,1,1,1,3,63816119.05443389,6828324738.824427
115,afsariyeh,1399,3,8150000000,1,1,1,4,63816119.05443389,7338853691.259897
74,afsariyeh,1392,2,5200000000,1,0,0,1,63816119.05443389,4722392810.028108
70,afsariyeh,1402,2,5600000000,1,1,1,4,63816119.05443389,4467128333.810372
107,afsariyeh,1379,1,7500000000,0,0,1,2,63816119.05443389,6828324738.824427
63,afsariyeh,1375,1,2700000000,0,0,0,4,63816119.05443389,4020415500.429335
66,afsariyeh,1383,2,3800000000,0,1,1,2,63816119.05443389,4211863857.5926366
65,afsariyeh,1395,2,3400000000,1,0,1,3,63816119.05443389,4148047738.538203
72,afsariyeh,1402,2,3750000000,1,0,0,3,63816119.05443389,4594760571.91924
70,afsariyeh,1385,2,3050000000,0,0,0,4,63816119.05443389,4467128333.810372
63,eskandari,1390,1,4400000000,0,0,1,0,64439496.44406602,4059688275.976159
80,afsariyeh,1388,2,3300000000,0,1,1,3,63816119.05443389,5105289524.354712
50,eskandari,1385,1,3000000000,0,0,1,3,64439496.44406602,3221974822.203301
46,eskandari,1389,1,3640000000,0,0,1,2,64439496.44406602,2964216836.427037
62,eskandari,13902,0,3600000000,1,1,1,2,64439496.44406602,3995248779.532093
60,eskandari,1393,2,3700000000,1,1,1,2,64439496.44406602,3866369786.643961
71,eskandari,1400,2,5750000000,1,0,1,1,64439496.44406602,4575204247.5286875
45,eskandari,1381,1,2700000000,0,0,0,4,64439496.44406602,2899777339.9829707
47,eskandari,1401,1,3800000000,1,1,1,1,64439496.44406602,3028656332.871103
59,eskandari,1385,2,3900000000,1,1,1,2,64439496.44406602,3801930290.199895
52,eskandari,1379,2,3200000000,0,0,1,4,64439496.44406602,3350853815.091433
55,eskandari,1396,1,3700000000,1,1,1,4,64439496.44406602,3544172304.423631
50,eskandari,1382,1,2560000000,0,1,1,3,64439496.44406602,3221974822.203301
48,eskandari,1396,1,3750000000,1,1,1,1,64439496.44406602,3093095829.315169
54,eskandari,1392,1,3700000000,1,1,1,2,64439496.44406602,3479732807.979565
49,eskandari,1390,1,2850000000,0,0,1,4,64439496.44406602,3157535325.759235
69,eskandari,1383,2,4600000,0,0,1,4,64439496.44406602,4446325254.640555
43,eskandari,1385,1,3000000000,0,0,1,2,64439496.44406602,2770898347.0948386
50,eskandari,1383,1,2560000000,0,1,1,3,64439496.44406602,3221974822.203301
85,eskandari,1396,2,6800000000,1,1,1,2,64439496.44406602,5477357197.745611
64,eskandari,1379,1,3700000000,0,0,1,0,64439496.44406602,4124127772.420225
78,minabi,1402,2,4500000000,1,0,0,3,47211491.27919721,3682496319.7773824
66,eskandari,1393,2,6000000000,1,1,1,4,64439496.44406602,4253006765.3083572
93,minabi,1400,2,4300000000,1,1,1,3,47211491.27919721,4390668688.965341
78,minabi,1403,2,3400000000,1,0,0,1,47211491.27919721,3682496319.7773824
70,minabi,1390,2,2660000000,0,1,1,2,47211491.27919721,3304804389.5438046
72,minabi,1403,2,3300000000,1,1,0,3,47211491.27919721,3399227372.102199
55,minabi,1399,1,2470000000,1,1,1,5,47211491.27919721,2596632020.3558464
58,minabi,1396,1,2400000000,1,0,0,4,47211491.27919721,2738266494.193438
103,minabi,1402,2,4700000000,1,1,0,5,47211491.27919721,4862783601.757313
59,minabi,1398,1,2650000000,1,0,1,3,47211491.27919721,2785477985.4726353
72,minabi,1403,2,3500000000,1,1,0,3,47211491.27919721,3399227372.102199
62,minabi,1396,1,2875000000,1,1,1,4,47211491.27919721,2927112459.310227
45,minabi,1390,1,2100000000,0,0,1,4,47211491.27919721,2124517107.5638745
100,minabi,1396,2,5000000000,1,1,1,7,47211491.27919721,4721149127.919721
87,minabi,1399,2,3654000000,1,0,1,2,47211491.27919721,4107399741.2901573
55,minabi,1403,1,2750000000,1,0,0,2,47211491.27919721,2596632020.3558464
40,minabi,1394,1,2190000000,1,1,0,1,47211491.27919721,1888459651.1678884
102,minabi,1401,2,5000000000,1,1,0,2,47211491.27919721,4815572110.478115
50,minabi,1400,1,2500000000,1,0,0,1,47211491.27919721,2360574563.9598603
73,minabi,1397,1,2850000000,1,0,1,1,47211491.27919721,3446438863.3813963
75,minabi,1402,2,3820000000,1,1,1,3,47211491.27919721,3540861845.9397907
80,fadak,1386,2,5900000000,0,1,1,2,100081181.3246986,8006494505.975887
95,fadak,1396,2,10800000000,1,1,1,1,100081181.3246986,9507712225.846367
60,minabi,1401,1,2700000000,1,1,0,3,47211491.27919721,2832689476.7518325
58,fadak,1390,2,5626000000,0,1,1,3,100081181.3246986,5804708516.832519
90,fadak,1393,2,10000000000,1,1,1,4,100081181.3246986,9007306319.222874
78,minabi,1403,2,3490000000,1,0,1,2,47211491.27919721,3682496319.7773824
80,fadak,1383,2,6200000000,0,1,1,3,100081181.3246986,8006494505.975887
